"FID","Ztemp","Zprecip","Pruinosity","Persistence","Family","Genus","Species","Genus_species","z.hist.temp","z.hist.precip"
1968,-1.40763599,-1.989751404,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",-0.850129033110417,-0.739938735898179
1968,-1.40763599,-1.989751404,"n",0,"Libellulidae","Leucorrhinia","Leucorrhinia hudsonica","Leucorrhinia_hudsonica",-0.850129033110417,-0.739938735898179
1969,-1.15714689,-1.248099986,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",0.408341232489597,-1.94123981478265
1969,-1.15714689,-1.248099986,"n",0,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",0.408341232489597,-1.94123981478265
1972,0.536867813,-1.148429244,"y",0,"Libellulidae","Libellula","Libellula forensis","Libellula_forensis",-0.0857616601747103,-1.90860245664697
1973,1.371200738,-1.115541112,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",-0.404831157233218,-1.87204521527899
1974,1.664256231,-0.991894045,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",-0.630733220462662,-1.92860840954441
1975,1.239266012,-0.922154255,"n",0,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",0.233799337319629,-2.13601005661331
1975,1.239266012,-0.922154255,"n",0,"Aeshnidae","Anax","Anax junius","Anax_junius",0.233799337319629,-2.13601005661331
1979,1.82158082,-0.911047438,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",-1.27608609559018,-1.53792294317861
1983,2.134712699,-0.553334213,"n",0,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.246909704574206,-1.12636285690401
1983,2.134712699,-0.553334213,"n",0,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",0.246909704574206,-1.12636285690401
1983,2.134712699,-0.553334213,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",0.246909704574206,-1.12636285690401
1984,1.809565451,-0.469429843,"n",0,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",0.232423570095271,-1.04943594304827
1986,1.093201071,-0.152210346,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",0.284275021592594,-0.447259651843006
1986,1.093201071,-0.152210346,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.284275021592594,-0.447259651843006
1987,0.285341794,-0.050187808,"n",0,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",0.147334320250618,-0.126884570303179
1987,0.285341794,-0.050187808,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.147334320250618,-0.126884570303179
1988,0.858628966,-0.292613852,"n",0,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",0.18796241897018,0.243024103545046
1988,0.858628966,-0.292613852,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",0.18796241897018,0.243024103545046
1988,0.858628966,-0.292613852,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.18796241897018,0.243024103545046
1988,0.858628966,-0.292613852,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.18796241897018,0.243024103545046
1988,0.858628966,-0.292613852,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",0.18796241897018,0.243024103545046
1988,0.858628966,-0.292613852,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",0.18796241897018,0.243024103545046
1988,0.858628966,-0.292613852,"n",0,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",0.18796241897018,0.243024103545046
1988,0.858628966,-0.292613852,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.18796241897018,0.243024103545046
1992,-0.46163805,0.472851278,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.0694784812351023,0.176399304631129
1993,-0.184446828,0.575304936,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",0.0130275404495325,0.279724422859668
1993,-0.184446828,0.575304936,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",0.0130275404495325,0.279724422859668
1993,-0.184446828,0.575304936,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.0130275404495325,0.279724422859668
1993,-0.184446828,0.575304936,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",0.0130275404495325,0.279724422859668
1993,-0.184446828,0.575304936,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",0.0130275404495325,0.279724422859668
1993,-0.184446828,0.575304936,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.0130275404495325,0.279724422859668
1993,-0.184446828,0.575304936,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.0130275404495325,0.279724422859668
1993,-0.184446828,0.575304936,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",0.0130275404495325,0.279724422859668
1997,-0.42618949,1.498737248,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",0.0468939819591611,0.546786090101739
1997,-0.42618949,1.498737248,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",0.0468939819591611,0.546786090101739
1998,-0.346264732,1.349356821,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.135324783773513,0.393263848404645
1999,-0.189731013,1.021493498,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.109171402787281,0.492620313357825
1999,-0.189731013,1.021493498,"n",0,"Aeshnidae","Aeshna","Aeshna tuberculifera","Aeshna_tuberculifera",-0.109171402787281,0.492620313357825
1999,-0.189731013,1.021493498,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.109171402787281,0.492620313357825
1999,-0.189731013,1.021493498,"n",1,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",-0.109171402787281,0.492620313357825
1999,-0.189731013,1.021493498,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-0.109171402787281,0.492620313357825
1999,-0.189731013,1.021493498,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.109171402787281,0.492620313357825
1999,-0.189731013,1.021493498,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.109171402787281,0.492620313357825
1999,-0.189731013,1.021493498,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.109171402787281,0.492620313357825
2000,0.320028776,0.926938276,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Gomphidae","Hagenius","Hagenius brevistylus","Hagenius_brevistylus",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Aeshnidae","Basiaeschna","Basiaeschna janata","Basiaeschna_janata",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Libellulidae","Sympetrum","Sympetrum rubicundulum","Sympetrum_rubicundulum",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Cordulegastridae","Cordulegaster","Cordulegaster maculata","Cordulegaster_maculata",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Gomphidae","Stylogomphus","Stylogomphus albistylus","Stylogomphus_albistylus",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-0.387475224403791,0.851123907932622
2000,0.320028776,0.926938276,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-0.387475224403791,0.851123907932622
2001,0.094894389,0.649364663,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",-0.0402194250887753,0.499201144727209
2002,-0.319568469,0.633577043,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",0.391378500008834,0.436460495472075
2002,-0.319568469,0.633577043,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.391378500008834,0.436460495472075
2002,-0.319568469,0.633577043,"n",1,"Corduliidae","Macromia","Macromia illinoiensis","Macromia_illinoiensis",0.391378500008834,0.436460495472075
2002,-0.319568469,0.633577043,"n",1,"Corduliidae","Didymops","Didymops transversa","Didymops_transversa",0.391378500008834,0.436460495472075
2002,-0.319568469,0.633577043,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.391378500008834,0.436460495472075
2002,-0.319568469,0.633577043,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",0.391378500008834,0.436460495472075
2002,-0.319568469,0.633577043,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",0.391378500008834,0.436460495472075
2002,-0.319568469,0.633577043,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",0.391378500008834,0.436460495472075
2003,-0.522968571,0.792234427,"n",1,"Aeshnidae","Basiaeschna","Basiaeschna janata","Basiaeschna_janata",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"n",0,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"n",1,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",0.494943826281044,0.535751849903857
2003,-0.522968571,0.792234427,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",0.494943826281044,0.535751849903857
2066,0.34393649,-2.139539647,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",0.210763048239097,-0.741591350825488
2067,-0.169584327,-1.552481332,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",0.940143402071076,-1.49863637505648
2067,-0.169584327,-1.552481332,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.940143402071076,-1.49863637505648
2067,-0.169584327,-1.552481332,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",0.940143402071076,-1.49863637505648
2067,-0.169584327,-1.552481332,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",0.940143402071076,-1.49863637505648
2068,-0.624463581,-2.211137741,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.3290308559812,-0.371119953998886
2069,-0.21011789,-2.101090139,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",-0.958824625741974,-0.286197051522951
2069,-0.21011789,-2.101090139,"n",1,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-0.958824625741974,-0.286197051522951
2069,-0.21011789,-2.101090139,"y",1,"Libellulidae","Libellula","Libellula forensis","Libellula_forensis",-0.958824625741974,-0.286197051522951
2069,-0.21011789,-2.101090139,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",-0.958824625741974,-0.286197051522951
2069,-0.21011789,-2.101090139,"n",1,"Libellulidae","Sympetrum","Sympetrum danae","Sympetrum_danae",-0.958824625741974,-0.286197051522951
2079,0.754286822,-0.850614763,"n",0,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",-1.37379399525559,-1.17079563422326
2079,0.754286822,-0.850614763,"n",0,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-1.37379399525559,-1.17079563422326
2079,0.754286822,-0.850614763,"n",0,"Aeshnidae","Anax","Anax junius","Anax_junius",-1.37379399525559,-1.17079563422326
2079,0.754286822,-0.850614763,"y",0,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-1.37379399525559,-1.17079563422326
2079,0.754286822,-0.850614763,"n",0,"Corduliidae","Cordulia","Cordulia shurtleffii","Cordulia_shurtleffii",-1.37379399525559,-1.17079563422326
2079,0.754286822,-0.850614763,"n",1,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",-1.37379399525559,-1.17079563422326
2083,1.317245814,-0.518965777,"n",1,"Libellulidae","Sympetrum","Sympetrum obtrusum","Sympetrum_obtrusum",0.0897432720523079,-1.43399599256309
2083,1.317245814,-0.518965777,"n",1,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",0.0897432720523079,-1.43399599256309
2083,1.317245814,-0.518965777,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",0.0897432720523079,-1.43399599256309
2087,0.676617509,-0.3414553,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.0575558280995599,-0.524124866925571
2087,0.676617509,-0.3414553,"y",0,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.0575558280995599,-0.524124866925571
2087,0.676617509,-0.3414553,"n",0,"Aeshnidae","Anax","Anax junius","Anax_junius",-0.0575558280995599,-0.524124866925571
2088,0.339636499,-0.087137307,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",0.0352776458307206,-0.315981541705582
2088,0.339636499,-0.087137307,"y",0,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",0.0352776458307206,-0.315981541705582
2089,0.029205295,-0.027231023,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.163892652635097,-0.0948457764588121
2090,0.597577354,0.249009478,"n",0,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.268794686494381,0.00688210490308896
2093,-0.136777859,0.606845048,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.201572399733628,0.0319919972327891
2094,-0.312579519,0.74356176,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.135195537122101,0.22103362648766
2094,-0.312579519,0.74356176,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.135195537122101,0.22103362648766
2096,-0.636215327,1.209308183,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.204796121797516,0.491166226264103
2097,-0.362433634,0.94484157,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"n",1,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",-0.24670168765427,0.376787474742506
2097,-0.362433634,0.94484157,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.24670168765427,0.376787474742506
2098,-0.119853236,0.940510667,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.244028489478109,0.270459838509801
